CustomerID,PC1,PC2,PC3,PC4,PC5,PC6
12346.0,-2.1864693183318877,-1.7053697872261577,-1.5767445086511764,1.0081871564109421,-0.41180340248125696,-1.6580120112079038
12347.0,3.2902641089499083,-1.3873753152970836,1.9233101706264861,-0.9309903616352408,-0.010591280450477854,0.8731500551231498
12348.0,0.5846836385138169,0.5850194031774515,0.6647266912217208,-0.6554107818662077,-0.47028034630909726,2.3066573411930302
12349.0,1.7911161938832854,-2.695651600020601,5.850039945488242,0.8534181447247265,0.6771111993940974,-1.5200976876041152
12350.0,-1.9971386805342137,-0.5426393794320111,0.5787807456696563,0.1836817580071132,-1.4848380815493931,0.06267191319857074
12352.0,0.42826832172981794,-1.4827709274564769,-0.7583778347474065,-0.5934918382043881,-0.3769597472686823,0.6520293180236781
12353.0,-2.391640418367228,0.49424947358934496,-0.4716494403735492,-0.3031122734141405,-1.3920298659242676,0.8279284470018002
12354.0,0.2594524931178188,0.3717507750219311,4.204592962697092,0.8390861806594062,-0.5839053464181136,-1.122416545209682
12355.0,-1.3413664151452809,-2.608400340441654,1.2984833594784237,0.3215631226087133,-0.651026786820848,-0.4164347017843081
12358.0,-0.49319305983808603,-1.6849426335235116,1.0400999390743246,-0.5255854164410756,1.2623265089662905,-0.597757316594643
12360.0,1.7353063392661676,-1.4253663520599282,2.697081659534271,-0.3321935096354251,-0.5632924051447302,0.847261562115433
12361.0,-2.3132026684956024,1.3781838091338834,-0.012510093835293163,0.40068059857958666,-0.6208253199085013,-0.6892175667090447
12362.0,5.066325083875926,0.7115529396898228,-0.4907370992440139,-1.0071219427208193,-0.8875992021725729,0.651168471242389
12363.0,-1.1447884488878979,-2.5735720350726616,0.28024043769841356,-0.1125086210045429,0.020341548163501068,0.4357536433339033
12364.0,0.48984193473512794,1.5681115006011201,0.39866686583974614,-0.529518262470682,-0.2123580772424204,1.307305110751117
12365.0,-1.7967717838028372,-2.5996353932681724,0.7031868163077972,0.3781222630208473,-0.8827759168058648,-0.5655004208744094
12367.0,-1.6273514458092233,-2.4834839519704692,-0.2864181958701796,-0.8282831238487885,-0.8561243838388481,1.447574607874068
12370.0,3.9652466373468225,-1.3868257413226834,3.7884287920860653,2.1991047065340106,0.5696829036400968,1.708496532883145
12371.0,1.7399901161222844,-1.69931600278836,6.191523349432318,1.0112150783773364,0.4437484147600793,-1.5476397005039868
12372.0,-0.28409269419251454,-0.5883075765089503,0.830280326421185,-0.21310659740552437,0.3854870376857395,-0.0346352749415948
12373.0,-1.892307629990427,-1.6165011957911282,0.728274217238399,0.49350634279660627,-0.8448156322359465,-0.7220408662498403
12374.0,-0.44494895474485374,-2.525416467106869,1.9399359680491302,-0.3259015357074482,-0.6900180166994411,0.7269361281213901
12375.0,-0.8704575206846001,1.4267239059198331,-1.1941151965929173,0.19385457401859874,0.21737351238924663,0.9333903757243859
12379.0,-0.05456236871984226,-2.6242555964676177,-0.3850148830716098,0.5798913242393934,0.43978421610819074,-0.43232839330995987
12380.0,1.6440265017041629,1.4268932447242433,0.924048595754215,-0.23856727315750156,0.469666249385934,-0.7202275791489947
12381.0,1.4110208765618737,1.4352361087585104,0.3474280480658115,2.5007924446845875,1.3356230708487677,0.768355339836648
12383.0,0.9528418276170135,-0.4605351435515374,-0.10759501874078232,0.4960283868256754,-0.624561011111502,0.555746428628983
12384.0,-0.7307266378855086,-0.6245502517547175,-1.0763984379673441,0.14043993680019665,0.4565107250342812,-0.15573282878400405
12386.0,-1.8310398594399542,-0.7034946812666513,0.11027399816974627,1.354561796144155,0.4072651058409511,-1.3668592430343471
12388.0,1.646830131909597,0.4586699278815716,1.104420570732794,-0.49848739054240665,0.8529199957115271,-0.16912963710741466
12390.0,-0.809594126391899,-0.6814967594160658,1.4207657922603023,0.35832535059980397,0.6630824034148347,-1.1133015721922137
12391.0,-0.5988909956764618,1.4595766907678045,1.0726536650689995,-0.3306812272338306,0.022245729223519802,-0.02153255286594252
12393.0,0.25905298645178226,-0.6327244995743447,1.0451436809355645,0.31539851515375555,1.0427559362951586,-0.6876136883788483
12394.0,0.10420608913576393,1.4034678360076254,1.531064377260549,-1.5517158796722994,0.19455548375843099,-0.6205659992130581
12395.0,3.108752921736217,1.6056913645389492,-1.8062628004930776,-0.9066901916707802,-0.8114923853389384,0.7497575008871086
